id,user,text,date,bueno,malo,grosero,amable,cortés,descortés,agresivo,pasivo,neutral
1587859138977013761,petrogustavo,"La igualdad de la mujer y el hombre. La lucha contra la discriminación. El deporte atado al conocimiento, el abrir las oportunidades a la juventud es el propósito central del gobierno. ",02-11-2022,0.019120698794722557,0.019325125962495804,0.13687872886657715,0.11643283814191818,0.01811852864921093,0.08325710147619247,0.016158858314156532,0.2939354181289673,0.2967725992202759
1587854575637336064,petrogustavo,"Antes de prender cualquier turbina en Hidroituango debe evacuarse la población en riesgo como medida de precaución que es un principio universal.

En el gobierno del cambio por la vida es primero la vida.",02-11-2022,0.00668826699256897,0.007332226261496544,0.017658771947026253,0.11671624332666397,0.010807923041284084,0.044498249888420105,0.010487985797226429,0.1595524549484253,0.6262578368186951
1587850504788385794,petrogustavo,"Excelente artículo de monseñor  Barreto.

El verdadero Pacto Social consiste en que los más afortunados económicamente paguen sus impuestos sabedores que con ellos se construye la dignidad humana y la paz.

",02-11-2022,0.8621002435684204,0.0008062056149356067,0.0004988820292055607,0.09939791262149811,0.00048080520355142653,0.0006930032977834344,0.0005308006075210869,0.01065922249108553,0.02483285591006279
1587849570167537665,petrogustavo,"Había que detener el fascismo y aqui se muestra. La derecha latinoamericana debe aislar este extremismo criminal que destruye el proyecto democratico común.

Siempre que la razón esté presente, será posible el dialogo y el entendimiento humano. ",02-11-2022,0.03780616819858551,0.013728507794439793,0.0012996604200452566,0.001724471221677959,0.001399016473442316,0.02209237404167652,0.9092857241630554,0.004479288589209318,0.00818475428968668
1587815591192236032,petrogustavo,"Con la selección Colombia femenina sub 17 subcampeona mundial.

Hablamos sobre lo que significa la discriminación de la mujer en la sociedad colombiana y la lucha por la igualdad. ",02-11-2022,0.016842860728502274,0.022942043840885162,0.08857714384794235,0.025773625820875168,0.08728653192520142,0.3305082619190216,0.11850238591432571,0.22286836802959442,0.08669883012771606
1587614618330988544,petrogustavo,Declaración conjunta de los presidentes de la República Bolivariana de Venezuela y de la República de Colombia. ,02-11-2022,0.009569828398525715,0.006795662455260754,0.020795593038201332,0.03743328899145126,0.02372032403945923,0.13077886402606964,0.019278518855571747,0.5750470757484436,0.1765807718038559
1587467645196058624,petrogustavo,Así va el dialogo regional en Villavicencio. ,01-11-2022,0.12362288683652878,0.005446468945592642,0.041208889335393906,0.08755555748939514,0.025504525750875473,0.2506493628025055,0.010153114795684814,0.1578318327665329,0.2980274558067322
1587426381453004801,petrogustavo,"Lo que aquí es considerado una equivocación, se impone en el mundo como una necesidad ",01-11-2022,0.0006175683229230344,0.02755233272910118,0.008954763412475586,0.001256671268492937,0.000412260415032506,0.9468502998352051,0.007267461623996496,0.004675053525716066,0.0024136060383170843
1587170265175363585,petrogustavo,"He hablado telefónicamente con el presidente @LulaOficial. Le extendí mi más sincera felicitación. 

""Las relaciones entre Colombia y Brasil serán estrechas porque ambos amamos la Amazonia"", me dijo. Así será presidente Lula.",31-10-2022,0.029081173241138458,0.001021705218590796,0.015993453562259674,0.6927997469902039,0.005991775542497635,0.023806586861610413,0.00372734060510993,0.15248434245586395,0.07509391009807587
1587161967785041923,petrogustavo,"Con los alcades y alcaldesas de las capitales de Colombia, en los 10 años de asocapitales, asociacion que fundé desde mi alcaldía de Bogotá.

Hablé de la emergencia climática el hambre y el nuevo urbanismo y la movilidad eléctrica que debemos alcanzar ",31-10-2022,0.015327591449022293,0.009462724439799786,0.058352578431367874,0.06844303011894226,0.015501178801059723,0.13281048834323883,0.016745612025260925,0.36329370737075806,0.32006314396858215
1587105110563381249,petrogustavo,"Esta es la variable fundamental y más importante de la economía. El volumen de puestos de trabajo que se generen.

La politica anticíclica del gobierno, frente al estancamiento económico mundial, debe ser propugnar porque los puestos de trabajo crezcan 
 ",31-10-2022,0.030636966228485107,0.010072632692754269,0.05192408338189125,0.0624069981276989,0.007519746199250221,0.059854522347450256,0.04678621143102646,0.06721226871013641,0.6635866165161133
1587090159333523458,petrogustavo,"El 60% de las solicitudes de restitución hechas por víctimas a las que despojaron de sus bienes y tierras fueron respondidas negativamente por el Estado, aduciendo que allí iban proyectos mineros o que debían contar con el visto bueno del ministerio de defensa",31-10-2022,0.005838420707732439,0.007850291207432747,0.010428878478705883,0.01359787117689848,0.0138694504275918,0.048210956156253815,0.029392478987574577,0.7132209539413452,0.15759073197841644
1587090157760561153,petrogustavo,"La hacienda Támesis que entregué a los campesinos el sábado siguió haciendo las mismas transacciones financieras y negocios que tenía Carlos Castaño pero bajo la administración del Estado.

Bajo el Estado o bajo Castaño era un nodo de negocios paramilitares.",31-10-2022,0.005118659697473049,0.004684509243816137,0.012715456075966358,0.01671413518488407,0.008819724433124065,0.04112466424703598,0.010208594612777233,0.7712824940681458,0.1293317675590515
1587079077353197570,petrogustavo,"Temas de una agenda con Brasil:

1. El rescate de la selva amazónica y su investigación científica.
2. El camino de una nueva política antidrogas no violento.
3. La red integrada de energía eléctrica de América con energías límpias
4. La integración económica latinoamericana",31-10-2022,0.010831541381776333,0.00914050918072462,0.09268353134393692,0.09470808506011963,0.024551959708333015,0.09528765082359314,0.02166379988193512,0.20199893414974213,0.449133962392807
1587062739066912768,petrogustavo,El principio de repetición tiene un fundamento esencial: El cumplimiento cabal de Estado a su palabra en los acuerdos. ,31-10-2022,0.01293246541172266,0.0064086285419762135,0.015559366904199123,0.029230773448944092,0.007289115805178881,0.039391618221998215,0.007820175029337406,0.18073606491088867,0.7006317973136902
1587061576548458497,petrogustavo,Esta es la carta que he recibido de Salvatore Mancuso alrededor de la evaluación de su proceso de paz y nuestra propuesta de Paz total. ,31-10-2022,0.008482672274112701,0.006123390514403582,0.01464035827666521,0.047623682767152786,0.040542423725128174,0.12284272909164429,0.017430927604436874,0.1528223305940628,0.5894914865493774
1586883837191065600,petrogustavo,Felicitaciones. Somos campeones mundiales de fútbol de salón femenino y subcampeones mundiales de fútbol femenino. ,31-10-2022,0.10123103111982346,0.002032447373494506,0.007334639318287373,0.5569792985916138,0.024878090247511864,0.009593463502824306,0.007920662872493267,0.21185462176799774,0.07817565649747849
1586846806171860993,petrogustavo,Viva Lula.,30-10-2022,0.02050936594605446,0.011315698735415936,0.04119453206658363,0.24684979021549225,0.01507753599435091,0.1905914843082428,0.055146582424640656,0.2671705484390259,0.15214446187019348
1586760833354403840,petrogustavo,Gracias a las jugadoras de la Selección Colombia que nos llenan el corazón de orgullo y admiración. Que esta sea la oportunidad para que como sociedad nos comprometamos con la profesionalización de todos los y las deportistas. ¡Somos subcampeones del mundo!,30-10-2022,0.04284133389592171,0.0007138139335438609,0.004971801303327084,0.8607964515686035,0.011776382103562355,0.005570828914642334,0.0022650037426501513,0.03312995657324791,0.03793451189994812
1586728167691223045,petrogustavo,"¡Buena suerte a nuestras chicas superpoderosas! 

Todo un país lleno de orgullo de verlas hoy en la cancha.",30-10-2022,0.02516571246087551,0.0020267919171601534,0.012575621716678143,0.8861954212188721,0.001188297988846898,0.023889876902103424,0.0075766947120428085,0.0158198494464159,0.025561679154634476
1586502516174307328,petrogustavo,"Que Brasil haga brillar la luz de latinoamerica. Hay quienes dicen que no existe el fascismo. Está en cada uno de nosotros. Se detiene adentro y afuera.  Si queremos más dias para la humanidad, el fascismo debe ser detenido. ",29-10-2022,0.08667262643575668,0.019527137279510498,0.03401108458638191,0.23370137810707092,0.013791484758257866,0.1726648360490799,0.01729006879031658,0.1686902642250061,0.2536511719226837
1586486530578825216,petrogustavo,¿Qué cosa es esta? ¿desde cuando apoyo invasiones?  No apoyo ni esta ni ninguna de las que se han producido en el siglo XX. No apoyo ninguna invasión. ,29-10-2022,0.0004092422022949904,0.0061737303622066975,0.00456976518034935,0.0005275614676065743,0.000262528657913208,0.04081349074840546,0.16867268085479736,0.20647504925727844,0.5720958709716797
1586482396039241729,petrogustavo,"Claro que todo el Caribe debe hablar de la energia eléctrica, de por qué las tarifas ya no permiten comer, de por qué avanza el hambre y los jóvenes pobres se matan con jóvenes pobres.

En el fondo la causa del problema está en un poser estatal que se deja cooptar de las mafias ",29-10-2022,0.012811413034796715,0.09909617155790329,0.015696940943598747,0.005408755503594875,0.0028023694176226854,0.11220889538526535,0.3463541269302368,0.3087116479873657,0.09690973162651062
1586466991279603713,petrogustavo,Ahora en Barranquilla impulsando el dialogo regional para construir el plan de todos y todas las colombianas ,29-10-2022,0.016223041340708733,0.009438058361411095,0.10685374587774277,0.17349916696548462,0.014503207989037037,0.32445207238197327,0.014693764969706535,0.055620674043893814,0.28471633791923523
1586454999185358848,petrogustavo,"Luego los que por fin pasaron a la etapa judicial quedaron esperando el fallo. 5.500.000 hectareas de tierra de afros, indígenas y personas individuales víctimas de la violencia estan manos de jueces desde hace años y esperan que le devuelvan sus tierras despojadas",29-10-2022,0.005003029014915228,0.008522999472916126,0.028303170576691628,0.010936575010418892,0.022271903231739998,0.06571651250123978,0.799811065196991,0.0439465306699276,0.015488331206142902
1586454996773634053,petrogustavo,"Rechazaron el 60% de las slicitudes  de las víctimas que pedían la devolución de sus tierras con la excusa de que allí habían proyectos mineros.

A los que superaron la prueba quedaron bajo el visto bueno que debía dar el mindefensa. ",29-10-2022,0.008211961947381496,0.019519416615366936,0.038499001413583755,0.009548665024340153,0.010634137317538261,0.1028323546051979,0.21367371082305908,0.33784955739974976,0.25923117995262146
1586410506742812672,petrogustavo,"Entrego la finca que ocupó Carlos Castaño cerca de Monteria a 50 familias campesinas.

Aqui comienza la reforma agraria. ",29-10-2022,0.02230609580874443,0.0009334273054264486,0.01464043278247118,0.4840014576911926,0.002978555392473936,0.34503230452537537,0.006052754353731871,0.058973029255867004,0.06508192420005798
1586405633636515840,petrogustavo,Solicitud a los marchantes de hoy. Todo medio de comunicación tiene el derecho de cubrir e informar. No obstaculicen la libertad de prensa. ,29-10-2022,0.004500873386859894,0.00139186333399266,0.002123536542057991,0.32462701201438904,0.001850516302511096,0.013474849052727222,0.003560513723641634,0.12396988272666931,0.5245009660720825
1586170190882119680,petrogustavo,"Alexis, es un colombiano que ha muerto en el Donbás; sus ideas revolucionarias, quizás equivocadas, quizás no, lo llevaron a esta guerra con los ojos abiertos.

Ha muerto un joven que quizo ser revolucionario. La revolución es la Paz.

Esto no saldrá en nuestros medios. ",29-10-2022,0.0014581424184143543,0.01215923298150301,0.02825997769832611,0.0016749817878007889,0.002364251995459199,0.3260875642299652,0.48176053166389465,0.08637573570013046,0.059859611093997955
1586149656949854208,petrogustavo,"Saul Kattan logró subir el valor de ETB de manera sustancial en mi alcaldía.

Hoy tiene el reto de dirigir como presidente de la junta directiva y en nombre de la mayoría accionaria, de propiedad pública, el incremento de valor de la empresa más grande de Colombia: Ecopetrol ",29-10-2022,0.03219694271683693,0.005717793945223093,0.04476526752114296,0.030097121372818947,0.025763746351003647,0.1316448599100113,0.015471449121832848,0.5408496856689453,0.17349320650100708
1586076291677458432,petrogustavo,"En Bosconia, Cesar, en el puesto de mando unificado para tomar acciones ante los desastres climáticos. ",28-10-2022,0.02776349149644375,0.013221746310591698,0.10812167823314667,0.16312843561172485,0.035000160336494446,0.15098534524440765,0.01921267993748188,0.10533992201089859,0.3772265315055847
1586063394431717376,petrogustavo,"3. Siempre se respetará el derecho de los accionistas minoritarios.

4. La directriz del presidente de la República para la acción de sus representantes en la nueva junta directiva, es elevar el Valor de Ecopetrol",28-10-2022,0.009504972957074642,0.004674945026636124,0.00929549615830183,0.1058935821056366,0.017207249999046326,0.040230702608823776,0.004631419200450182,0.2873736023902893,0.5211880207061768
1586063382461165568,petrogustavo,"1. Ecopetrol configura como cualquier otra empresa su junta directiva de acuerdo a la participación accionaria, la mayoría de acciones es del Estado

2. La nueva junta directiva está conformada por personas que ya han aumentado el valor de empresas como EEB y ETB.",28-10-2022,0.007553229574114084,0.0042476230300962925,0.011132496409118176,0.009307397529482841,0.06928149610757828,0.027452360838651657,0.003850317792966962,0.41060471534729004,0.4565703868865967
1585733692873670656,petrogustavo,"Ahora , en Arauca ",27-10-2022,0.0041151936165988445,0.0037840513978153467,0.13004329800605774,0.05121679604053497,0.017312077805399895,0.3621924817562103,0.029705943539738655,0.18770959973335266,0.21392059326171875
1585705661719056404,petrogustavo,"En Cúcuta, en el Norte de Santander el dialogo social debe llevar a que la frontera gire alrededor de una política de la vida centrada en el trabajo y el conocimiento, y no como en el pasado inmediato, alrededor de la muerte, del crimen y de la política aliada con las mafias. ",27-10-2022,0.004937551915645599,0.006274579558521509,0.010946481488645077,0.03820175677537918,0.00776661979034543,0.04546712711453438,0.4927358031272888,0.1261405646800995,0.2675294280052185
1585660824529637376,petrogustavo,"Si llegamos a casi 3 grados de crecimiento de la temperatura promedio de la tierra lo que sobreviene es el hambre, el éxodo de centenares de millones de personas, la extinción de la mayoría de las especies, el surgimiento de la pandemia como el estado normal de la humanidad ",27-10-2022,0.008129600435495377,0.03931195288896561,0.03369547054171562,0.00509122246876359,0.002842277055606246,0.22384202480316162,0.19773848354816437,0.42137283086776733,0.06797609478235245
1585659032672550913,petrogustavo,"Esta permanente hipocresía de muchos países por cumplir con la vida deteniendo el calentamiento del planeta será como un bumerang, un suicidio colectivo.

La vida debe ser el objetivo de toda política pública. ",27-10-2022,7.935688336146995e-05,0.43439602851867676,0.006337596569210291,0.00016934577433858067,0.0001839486649259925,0.09798489511013031,0.44781139492988586,0.011966853402554989,0.001070540864020586
1585423586210217985,petrogustavo,"Gustavo Gallon, defensor de derechos Humanos, será nuestro embajador ante la ONU en Ginebra. ",27-10-2022,0.01733402907848358,0.006192104425281286,0.05536746606230736,0.11535826325416565,0.01059897243976593,0.09939032793045044,0.025436626747250557,0.22714895009994507,0.44317322969436646
1585354773041410048,petrogustavo,"La selva Amazónica es un pilar climárico del mundo, su destrucción, llevaría a un punto de no retorno del calentaniento global, comenzaría el fin de la vida ",26-10-2022,0.0008484596619382501,0.44565877318382263,0.0035269076470285654,0.0012175439624115825,0.0011744650546461344,0.4146376848220825,0.10955503582954407,0.016113711521029472,0.007267390843480825
1585354316768247808,petrogustavo,"Sin selva Amazónica no hay agua en Colombia, los vapores de agua que despiden millones de arboles llevados por el viento, son los que se vuelven el agua liquida en los páramos para toda Colombia.

Tambien sin selva amazónica no hay vida en el planeta ",26-10-2022,0.008801854215562344,0.0028908399399369955,0.009821978397667408,0.011856176890432835,0.0030546793714165688,0.035816214978694916,0.005663443356752396,0.42454275488853455,0.4975520670413971
1585352506938359812,petrogustavo,"En San José del Guaviare, recibo 2 de los 13 helicopteros que conformarán la flota de las "" Guacamayas"" para luchar contra la deforestación de la Selva Amazónica ",26-10-2022,0.009463367983698845,0.004258911591023207,0.05712025985121727,0.12818261981010437,0.01537721324712038,0.13691183924674988,0.09079241007566452,0.2052445411682129,0.3526488244533539
1585301139041681408,petrogustavo,"Este es el gran valor de Colombia sobre el cual podemos construir la prosperidad de toda la sociedad.

Tenemos el 10% de toda la biodiversidad del planeta. Somos un paraíso natural.

",26-10-2022,0.09715632349252701,0.00328319170512259,0.05619622394442558,0.43040695786476135,0.007526591420173645,0.11228486150503159,0.0028424307238310575,0.08831793814897537,0.20198549330234528
1585280049317658624,petrogustavo,"Muy bien por la Cámara de Representantes por defender los artículos del servicio social para la Paz para la juventud..

Indudablemente abrir las posibilidades a la juventud es el.mejor camino de Colombia ",26-10-2022,0.5086454153060913,0.00045841222163289785,0.0005469092866405845,0.47461655735969543,0.0009696789784356952,0.0004981368547305465,0.00036161061143502593,0.002901506144553423,0.011001817882061005
1585275971153846273,petrogustavo,"Finalistas en un mundial de fútbol por primera vez en la historia.

Adelante y felicitaciones ",26-10-2022,0.5003440380096436,0.0008399515645578504,0.005474362522363663,0.27742114663124084,0.001614991808310151,0.08165569603443146,0.0034109484404325485,0.09228063374757767,0.03695829585194588
1585266627540668416,petrogustavo,"La Selección Colombia Femenina Sub 17 hace historia en el Mundial. No solo merecen toda nuestra admiración y reconocimiento sino que merecen salarios dignos, una liga femenina, patrocinios y todo el apoyo del gobierno nacional. ¡Creemos y apoyamos el fútbol femenino!",26-10-2022,0.2917019724845886,0.0009547178051434457,0.002556869061663747,0.5826886296272278,0.0021889391355216503,0.0016313256928697228,0.002021642168983817,0.07336659729480743,0.042889319360256195
1584972404807258112,petrogustavo,"La reforma tiene una sobretasa a los hidrocarburos, que depende del comportamiento de los precios internacionales de esos productos. Son sectores que han tenido altas utilidades y pueden contribuir al financiamiento de los programas sociales.",25-10-2022,0.02411741018295288,0.005252663511782885,0.0489967055618763,0.03587125986814499,0.008354032412171364,0.05986165627837181,0.013189421035349369,0.5124613642692566,0.29189541935920715
1584971782662295554,petrogustavo,"Junto a la bancada de gobierno y del equipo de @MinHacienda hemos acordado NO gravar las pensiones en la reforma tributaria y modificar la tributación en petróleo y carbón. Esta reforma no afecta a la mayoría de colombianos, el recaudo será a los mayores ingresos. ",25-10-2022,0.004218444228172302,0.002594579942524433,0.026553329080343246,0.02418004721403122,0.0050656660459935665,0.027602162212133408,0.005822394508868456,0.6101154685020447,0.2938478887081146
1584948241577435136,petrogustavo,Me reuno con todos los.ponentes de la reforma tributaria para lograr el consenso para el último debate en plenarias ,25-10-2022,0.013536127284169197,0.010155681520700455,0.1523013561964035,0.08655481040477753,0.019994033500552177,0.4913277328014374,0.0331842415034771,0.08700097352266312,0.10594500601291656
1583982625357672449,petrogustavo,"Pto Leguízamo, Putumayo. ",23-10-2022,0.006012976169586182,0.005298913456499577,0.029923176392912865,0.06292521208524704,0.027116233482956886,0.06418616324663162,0.01932520605623722,0.3692954480648041,0.41591668128967285
